,mac,rssi,timestamp,name,seq,scanner_ip
328,44:5e:cd:0f:db:41,-77,1741727774134,Razer Stereo,36039,10.26.2.133
329,04:0c:6e:43:b6:ff,-92,1741727774172,Unknown,37305,10.26.2.166
330,e8:2d:2f:7e:34:f9,-69,1741727774677,Unknown,35865,10.26.2.131
331,4c:4f:28:51:aa:5c,-63,1741727774828,Unknown,36821,10.26.2.134
332,53:df:41:06:3b:b4,-71,1741727774175,Unknown,37306,10.26.2.166
333,e8:2d:2f:7e:34:f9,-66,1741727774830,Unknown,36822,10.26.2.134
334,40:e0:82:56:b4:ca,-55,1741727774841,Unknown,36823,10.26.2.134
335,4c:4f:28:51:aa:5c,-68,1741727774185,Unknown,37307,10.26.2.166
336,c1:06:9c:02:4d:2d,-88,1741727774187,Unknown,37308,10.26.2.166
337,1f:61:90:17:80:57,-91,1741727774189,Unknown,37309,10.26.2.166
338,40:e0:82:56:b4:ca,-70,1741727774191,Unknown,37310,10.26.2.166
339,44:5e:cd:0f:db:41,-70,1741727774195,Razer Stereo,37311,10.26.2.166
340,40:e0:82:56:b4:ca,-70,1741727774689,Unknown,35866,10.26.2.131
341,28:62:7f:db:04:6c,-88,1741727774628,Unknown,35854,10.26.2.196
342,40:bb:ce:a2:7b:fe,-88,1741727774272,3d0dc6dc,37312,10.26.2.166
343,4c:13:81:7b:36:5e,-89,1741727774770,Unknown,35867,10.26.2.131
344,63:ab:84:05:10:6f,-57,1741727774274,Unknown,37313,10.26.2.166
345,80:c3:ba:12:24:67,-69,1741727774293,Unknown,37314,10.26.2.166
346,40:bb:ce:a2:7b:fe,-88,1741727774272,3d0dc6dc,37312,10.26.2.166
347,63:ab:84:05:10:6f,-80,1741727774772,Unknown,35868,10.26.2.131
348,4c:13:81:7b:36:5e,-89,1741727774770,Unknown,35867,10.26.2.131
349,77:bc:a9:66:ff:e2,-62,1741727774295,Unknown,37315,10.26.2.166
350,63:ab:84:05:10:6f,-57,1741727774274,Unknown,37313,10.26.2.166
351,80:c3:ba:12:24:67,-69,1741727774293,Unknown,37314,10.26.2.166
352,63:ab:84:05:10:6f,-80,1741727774772,Unknown,35868,10.26.2.131
353,77:bc:a9:66:ff:e2,-62,1741727774295,Unknown,37315,10.26.2.166
354,5a:e0:43:b4:79:2e,-65,1741727774297,Unknown,37316,10.26.2.166
355,77:bc:a9:66:ff:e2,-71,1741727775033,Unknown,36824,10.26.2.134
356,d9:c3:20:05:1d:d0,-65,1741727774731,Unknown,35855,10.26.2.196
357,77:bc:a9:66:ff:e2,-64,1741727774862,Unknown,35869,10.26.2.131
358,40:bb:ce:a2:7b:fe,-75,1741727774270,3d0dc6dc,36040,10.26.2.133
359,2d:6b:68:f7:cd:9c,-90,1741727774863,Unknown,35870,10.26.2.131
360,80:c3:ba:12:24:67,-68,1741727775036,Unknown,36825,10.26.2.134
361,40:e0:82:56:b4:ca,-82,1741727774733,Unknown,35856,10.26.2.196
362,0f:6e:aa:e9:e5:34,-90,1741727774372,Unknown,37317,10.26.2.166
363,c1:06:9c:02:4d:2d,-86,1741727774290,Unknown,36041,10.26.2.133
364,80:c3:ba:12:24:13,-65,1741727774293,SW02,36042,10.26.2.133
365,53:df:41:06:3b:b4,-67,1741727774866,Unknown,35871,10.26.2.131
366,4c:4f:28:51:aa:5c,-61,1741727774304,Unknown,36043,10.26.2.133
367,d9:c3:20:05:1d:d0,-65,1741727774731,Unknown,35855,10.26.2.196
368,77:bc:a9:66:ff:e2,-64,1741727774862,Unknown,35869,10.26.2.131
369,40:bb:ce:a2:7b:fe,-75,1741727774270,3d0dc6dc,36040,10.26.2.133
370,2d:6b:68:f7:cd:9c,-90,1741727774863,Unknown,35870,10.26.2.131
371,80:c3:ba:12:24:67,-68,1741727775036,Unknown,36825,10.26.2.134
372,40:e0:82:56:b4:ca,-82,1741727774733,Unknown,35856,10.26.2.196
373,0f:6e:aa:e9:e5:34,-90,1741727774372,Unknown,37317,10.26.2.166
374,39:ed:c3:aa:06:c4,-86,1741727774306,Unknown,36044,10.26.2.133
375,d9:c3:20:05:1d:d0,-70,1741727774870,Unknown,35872,10.26.2.131
376,c1:06:9c:02:4d:2d,-86,1741727774290,Unknown,36041,10.26.2.133
377,3b:ba:e2:04:34:1c,-85,1741727774377,Unknown,37318,10.26.2.166
378,80:c3:ba:12:24:13,-65,1741727774293,SW02,36042,10.26.2.133
379,5b:c6:bf:32:be:cc,-61,1741727774389,Unknown,37319,10.26.2.166
380,d9:c3:20:05:1d:d0,-61,1741727774310,Unknown,36045,10.26.2.133
381,53:df:41:06:3b:b4,-67,1741727774866,Unknown,35871,10.26.2.131
382,4c:4f:28:51:aa:5c,-61,1741727774304,Unknown,36043,10.26.2.133
383,d9:c3:20:05:1d:d0,-70,1741727774870,Unknown,35872,10.26.2.131
384,39:ed:c3:aa:06:c4,-86,1741727774306,Unknown,36044,10.26.2.133
385,3b:ba:e2:04:34:1c,-85,1741727774377,Unknown,37318,10.26.2.166
386,d9:c3:20:05:1d:d0,-61,1741727774310,Unknown,36045,10.26.2.133
387,5b:c6:bf:32:be:cc,-61,1741727774389,Unknown,37319,10.26.2.166
388,c1:06:9c:02:4d:2d,-84,1741727775039,Unknown,36826,10.26.2.134
389,57:58:9d:76:05:c3,-68,1741727774895,Unknown,35873,10.26.2.131
390,40:e0:82:56:b4:ca,-62,1741727774311,Unknown,36046,10.26.2.133
391,57:58:9d:76:05:c3,-67,1741727774393,Unknown,37320,10.26.2.166
392,5b:c6:bf:32:be:cc,-58,1741727775043,Unknown,36827,10.26.2.134
393,65:cb:df:35:93:7a,-61,1741727774396,Unknown,37321,10.26.2.166
394,65:cb:df:35:93:7a,-62,1741727774898,Unknown,35874,10.26.2.131
395,44:5e:cd:0f:db:41,-67,1741727775044,Razer Stereo,36828,10.26.2.134
396,ef:df:58:dd:30:38,-70,1741727774900,Unknown,35875,10.26.2.131
397,49:cd:60:a6:b1:c5,-68,1741727774902,Unknown,35876,10.26.2.131
398,5b:c6:bf:32:be:cc,-67,1741727774749,Unknown,35857,10.26.2.196
399,57:58:9d:76:05:c3,-83,1741727774753,Unknown,35858,10.26.2.196
400,ef:df:58:dd:30:38,-70,1741727774400,Unknown,37322,10.26.2.166
401,80:c3:ba:12:24:67,-65,1741727774322,Unknown,36047,10.26.2.133
402,5b:c6:bf:32:be:cc,-60,1741727774327,Unknown,36048,10.26.2.133
403,57:58:9d:76:05:c3,-59,1741727775047,Unknown,36829,10.26.2.134
404,b8:bc:5b:72:2b:0f,-86,1741727774757,Unknown,35859,10.26.2.196
405,65:cb:df:35:93:7a,-66,1741727775049,Unknown,36830,10.26.2.134
406,49:cd:60:a6:b1:c5,-67,1741727774402,Unknown,37323,10.26.2.166
407,65:cb:df:35:93:7a,-64,1741727774759,Unknown,35860,10.26.2.196
408,57:58:9d:76:05:c3,-62,1741727774334,Unknown,36049,10.26.2.133
409,65:cb:df:35:93:7a,-57,1741727774337,Unknown,36050,10.26.2.133
410,49:cd:60:a6:b1:c5,-62,1741727774339,Unknown,36051,10.26.2.133
411,ef:df:58:dd:30:38,-73,1741727774762,Unknown,35861,10.26.2.196
412,49:cd:60:a6:b1:c5,-83,1741727774764,Unknown,35862,10.26.2.196
413,49:cd:60:a6:b1:c5,-58,1741727775051,Unknown,36831,10.26.2.134
414,7d:ef:fe:22:87:51,-65,1741727774500,Unknown,37324,10.26.2.166
415,39:ed:c3:aa:06:c4,-85,1741727774970,Unknown,35877,10.26.2.131
416,53:c7:96:20:10:c3,-66,1741727774844,Unknown,35863,10.26.2.196
417,28:62:7f:db:04:6c,-85,1741727774411,Unknown,36052,10.26.2.133
418,6b:39:48:3c:55:5b,-64,1741727774988,Unknown,35878,10.26.2.131
419,2d:6b:68:f7:cd:9c,-86,1741727775120,Unknown,36832,10.26.2.134
420,6b:39:48:3c:55:5b,-63,1741727774427,Unknown,36053,10.26.2.133
421,6b:39:48:3c:55:5b,-70,1741727775138,Unknown,36833,10.26.2.134
422,6b:39:48:3c:55:5b,-74,1741727774863,Unknown,35864,10.26.2.196
423,7d:ef:fe:22:87:51,-70,1741727774432,Unknown,36054,10.26.2.133
424,44:27:45:89:45:3b,-86,1741727774434,[LG] webOS TV OLED83G4WUA,36055,10.26.2.133
425,2d:6b:68:f7:cd:9c,-86,1741727775120,Unknown,36832,10.26.2.134
426,6b:39:48:3c:55:5b,-63,1741727774427,Unknown,36053,10.26.2.133
427,6b:39:48:3c:55:5b,-70,1741727775138,Unknown,36833,10.26.2.134
428,7d:ef:fe:22:87:51,-70,1741727774432,Unknown,36054,10.26.2.133
429,6b:39:48:3c:55:5b,-74,1741727774863,Unknown,35864,10.26.2.196
430,44:27:45:89:45:3b,-86,1741727774434,[LG] webOS TV OLED83G4WUA,36055,10.26.2.133
431,7d:ef:fe:22:87:51,-58,1741727775141,Unknown,36834,10.26.2.134
432,7d:ef:fe:22:87:51,-74,1741727775003,Unknown,35879,10.26.2.131
433,7d:ef:fe:22:87:51,-58,1741727775141,Unknown,36834,10.26.2.134
434,7d:ef:fe:22:87:51,-74,1741727775003,Unknown,35879,10.26.2.131
435,51:02:11:6a:65:e4,-86,1741727774577,Unknown,37325,10.26.2.166
436,5b:c6:bf:32:be:cc,-69,1741727775071,Unknown,35880,10.26.2.131
437,58:bc:2f:43:e2:89,-70,1741727774587,Unknown,37326,10.26.2.166
438,51:02:11:6a:65:e4,-86,1741727775077,Unknown,35881,10.26.2.131
439,79:92:7e:cb:3f:eb,-68,1741727774589,Unknown,37327,10.26.2.166
440,51:02:11:6a:65:e4,-86,1741727774577,Unknown,37325,10.26.2.166
441,5b:c6:bf:32:be:cc,-69,1741727775071,Unknown,35880,10.26.2.131
442,5a:e0:43:b4:79:2e,-59,1741727775224,Unknown,36835,10.26.2.134
443,79:9b:16:0b:1e:30,-64,1741727774963,Unknown,35865,10.26.2.196
444,1f:61:90:17:80:57,-91,1741727774965,Unknown,35866,10.26.2.196
445,58:bc:2f:43:e2:89,-70,1741727774587,Unknown,37326,10.26.2.166
446,51:02:11:6a:65:e4,-86,1741727775077,Unknown,35881,10.26.2.131
447,39:ed:c3:aa:06:c4,-84,1741727775230,Unknown,36836,10.26.2.134
448,79:9b:16:0b:1e:30,-64,1741727774963,Unknown,35865,10.26.2.196
449,5a:e0:43:b4:79:2e,-59,1741727775224,Unknown,36835,10.26.2.134
450,79:92:7e:cb:3f:eb,-68,1741727774589,Unknown,37327,10.26.2.166
451,1f:61:90:17:80:57,-91,1741727774965,Unknown,35866,10.26.2.196
452,39:ed:c3:aa:06:c4,-84,1741727775230,Unknown,36836,10.26.2.134
453,79:9b:16:0b:1e:30,-73,1741727775237,Unknown,36837,10.26.2.134
454,b0:f8:93:51:65:34,-77,1741727774507,XBLOOM 45D008,36056,10.26.2.133
455,79:92:7e:cb:3f:eb,-54,1741727775242,Unknown,36838,10.26.2.134
456,77:bc:a9:66:ff:e2,-63,1741727774511,Unknown,36057,10.26.2.133
457,79:9b:16:0b:1e:30,-73,1741727775237,Unknown,36837,10.26.2.134
458,b0:f8:93:51:65:34,-77,1741727774507,XBLOOM 45D008,36056,10.26.2.133
459,1f:61:90:17:80:57,-89,1741727775256,Unknown,36839,10.26.2.134
460,79:92:7e:cb:3f:eb,-54,1741727775242,Unknown,36838,10.26.2.134
461,77:bc:a9:66:ff:e2,-63,1741727774511,Unknown,36057,10.26.2.133
462,1f:61:90:17:80:57,-89,1741727775256,Unknown,36839,10.26.2.134
463,5a:e0:43:b4:79:2e,-68,1741727774514,Unknown,36058,10.26.2.133
464,0d:e6:ff:39:1c:34,-88,1741727775258,Unknown,36840,10.26.2.134
465,5a:e0:43:b4:79:2e,-68,1741727774514,Unknown,36058,10.26.2.133
466,0d:e6:ff:39:1c:34,-88,1741727775258,Unknown,36840,10.26.2.134
467,51:02:11:6a:65:e4,-84,1741727774517,Unknown,36059,10.26.2.133
468,79:9b:16:0b:1e:30,-69,1741727774523,Unknown,36060,10.26.2.133
469,79:92:7e:cb:3f:eb,-68,1741727774529,Unknown,36061,10.26.2.133
470,51:02:11:6a:65:e4,-84,1741727774517,Unknown,36059,10.26.2.133
471,79:9b:16:0b:1e:30,-69,1741727774523,Unknown,36060,10.26.2.133
472,79:92:7e:cb:3f:eb,-68,1741727774529,Unknown,36061,10.26.2.133
473,1f:61:90:17:80:57,-86,1741727774542,Unknown,36062,10.26.2.133
474,1f:61:90:17:80:57,-86,1741727774542,Unknown,36062,10.26.2.133
475,44:34:63:6f:ae:66,-90,1741727775034,Unknown,35867,10.26.2.196
476,6b:1e:4f:4d:fa:64,-85,1741727775047,Bose Flex 2 SoundLink,35868,10.26.2.196
477,57:9a:5b:84:96:c1,-59,1741727775341,Unknown,36841,10.26.2.134
478,79:ee:ff:20:d4:53,-89,1741727774627,Unknown,36063,10.26.2.133
479,53:18:3d:ff:31:f6,-68,1741727775351,Unknown,36842,10.26.2.134
480,57:9a:5b:84:96:c1,-63,1741727774643,Unknown,36064,10.26.2.133
481,44:34:63:6f:ae:66,-90,1741727775034,Unknown,35867,10.26.2.196
482,6b:1e:4f:4d:fa:64,-85,1741727775047,Bose Flex 2 SoundLink,35868,10.26.2.196
483,79:ee:ff:20:d4:53,-89,1741727774627,Unknown,36063,10.26.2.133
484,57:9a:5b:84:96:c1,-59,1741727775341,Unknown,36841,10.26.2.134
485,57:9a:5b:84:96:c1,-63,1741727774643,Unknown,36064,10.26.2.133
486,57:9a:5b:84:96:c1,-63,1741727774691,Unknown,37328,10.26.2.166
487,53:18:3d:ff:31:f6,-66,1741727774701,Unknown,37329,10.26.2.166
488,53:18:3d:ff:31:f6,-68,1741727775351,Unknown,36842,10.26.2.134
489,57:9a:5b:84:96:c1,-63,1741727774691,Unknown,37328,10.26.2.166
490,53:18:3d:ff:31:f6,-66,1741727774701,Unknown,37329,10.26.2.166
491,4a:c7:8b:aa:9e:13,-71,1741727774805,Unknown,37330,10.26.2.166
492,b0:f8:93:51:65:34,-77,1741727775434,Unknown,36843,10.26.2.134
493,79:03:7c:09:8f:9c,-69,1741727775451,Unknown,36844,10.26.2.134
494,61:05:61:7a:46:0c,-55,1741727774807,Unknown,37331,10.26.2.166
495,58:bc:2f:43:e2:89,-69,1741727774719,Unknown,36065,10.26.2.133
496,4a:c7:8b:aa:9e:13,-80,1741727775455,Unknown,36845,10.26.2.134
497,79:03:7c:09:8f:9c,-74,1741727774738,Unknown,36066,10.26.2.133
498,57:58:9d:76:05:c3,-71,1741727775272,Unknown,35882,10.26.2.131
499,79:92:7e:cb:3f:eb,-67,1741727775274,Unknown,35883,10.26.2.131
500,4a:c7:8b:aa:9e:13,-75,1741727774746,Unknown,36067,10.26.2.133
501,61:05:61:7a:46:0c,-60,1741727775459,Unknown,36846,10.26.2.134
502,57:58:9d:76:05:c3,-71,1741727775272,Unknown,35882,10.26.2.131
503,b0:f8:93:51:65:34,-85,1741727775277,Unknown,35884,10.26.2.131
504,7f:5c:7c:60:b2:fa,-86,1741727775278,Unknown,35885,10.26.2.131
505,80:c3:ba:12:24:67,-75,1741727775284,Unknown,35886,10.26.2.131
506,28:62:7f:db:04:6c,-85,1741727775286,Unknown,35887,10.26.2.131
507,4a:c7:8b:aa:9e:13,-72,1741727775304,Unknown,35888,10.26.2.131
508,61:05:61:7a:46:0c,-68,1741727775307,Unknown,35889,10.26.2.131
509,4c:4f:28:51:aa:5c,-65,1741727775090,Unknown,35869,10.26.2.196
510,61:05:61:7a:46:0c,-61,1741727774822,Unknown,36068,10.26.2.133
511,c1:06:9c:02:4d:2d,-86,1741727775401,Unknown,35890,10.26.2.131
512,53:df:41:06:3b:b4,-72,1741727775093,Unknown,35870,10.26.2.196
513,12:8c:1b:8b:d2:fb,-87,1741727775095,Unknown,35871,10.26.2.196
514,41:88:49:13:56:ce,-70,1741727775121,Unknown,35872,10.26.2.196
515,5b:c6:bf:32:be:cc,-67,1741727775123,Unknown,35873,10.26.2.196
516,65:cb:df:35:93:7a,-70,1741727775127,Unknown,35874,10.26.2.196
517,79:92:7e:cb:3f:eb,-66,1741727775133,Unknown,35875,10.26.2.196
518,53:df:41:06:3b:b4,-72,1741727775093,Unknown,35870,10.26.2.196
519,c1:06:9c:02:4d:2d,-86,1741727775401,Unknown,35890,10.26.2.131
520,b0:f8:93:51:65:34,-78,1741727775138,Unknown,35876,10.26.2.196
521,7f:5c:7c:60:b2:fa,-91,1741727775140,Unknown,35877,10.26.2.196
522,12:8c:1b:8b:d2:fb,-87,1741727775095,Unknown,35871,10.26.2.196
523,41:88:49:13:56:ce,-70,1741727775121,Unknown,35872,10.26.2.196
524,58:bc:2f:43:e2:89,-67,1741727775142,Unknown,35878,10.26.2.196
525,39:ed:c3:aa:06:c4,-90,1741727775145,Unknown,35879,10.26.2.196
526,51:02:11:6a:65:e4,-85,1741727775163,Unknown,35880,10.26.2.196
527,4a:c7:8b:aa:9e:13,-67,1741727775166,Unknown,35881,10.26.2.196
528,5b:c6:bf:32:be:cc,-67,1741727775123,Unknown,35873,10.26.2.196
529,65:cb:df:35:93:7a,-70,1741727775127,Unknown,35874,10.26.2.196
530,79:92:7e:cb:3f:eb,-66,1741727775133,Unknown,35875,10.26.2.196
531,b0:f8:93:51:65:34,-78,1741727775138,Unknown,35876,10.26.2.196
532,7f:5c:7c:60:b2:fa,-91,1741727775140,Unknown,35877,10.26.2.196
533,58:bc:2f:43:e2:89,-67,1741727775142,Unknown,35878,10.26.2.196
534,39:ed:c3:aa:06:c4,-90,1741727775145,Unknown,35879,10.26.2.196
535,51:02:11:6a:65:e4,-85,1741727775163,Unknown,35880,10.26.2.196
536,61:05:61:7a:46:0c,-66,1741727775169,Unknown,35882,10.26.2.196
537,3e:b5:7d:04:33:a1,-85,1741727775171,Unknown,35883,10.26.2.196
538,4a:c7:8b:aa:9e:13,-67,1741727775166,Unknown,35881,10.26.2.196
539,63:ab:84:05:10:6f,-64,1741727775206,Unknown,35884,10.26.2.196
540,23:ec:9c:a8:32:7b,-83,1741727775209,Unknown,35885,10.26.2.196
541,77:bc:a9:66:ff:e2,-55,1741727775211,Unknown,35886,10.26.2.196
542,5a:e0:43:b4:79:2e,-55,1741727775214,Unknown,35887,10.26.2.196
543,79:9b:16:0b:1e:30,-67,1741727775224,Unknown,35888,10.26.2.196
544,80:c3:ba:12:24:13,-70,1741727775226,SW02,35889,10.26.2.196
545,80:c3:ba:12:24:67,-64,1741727775244,SW02,35890,10.26.2.196
546,53:18:3d:ff:31:f6,-57,1741727774916,Unknown,36069,10.26.2.133
547,44:27:45:89:45:3b,-91,1741727775627,Unknown,36847,10.26.2.134
548,4e:44:92:b9:90:45,-69,1741727774929,Unknown,36070,10.26.2.133
549,4e:44:92:b9:90:45,-68,1741727774992,Unknown,37332,10.26.2.166
550,58:bc:2f:43:e2:89,-76,1741727775629,Unknown,36848,10.26.2.134
551,4e:44:92:b9:90:45,-64,1741727775641,Unknown,36849,10.26.2.134
552,44:27:45:89:45:3b,-91,1741727775475,Unknown,35891,10.26.2.131
553,40:bb:ce:a2:7b:fe,-81,1741727775667,3d0dc6dc,36850,10.26.2.134
554,44:27:45:89:45:3b,-91,1741727775475,Unknown,35891,10.26.2.131
555,40:bb:ce:a2:7b:fe,-81,1741727775667,3d0dc6dc,36850,10.26.2.134
556,58:bc:2f:43:e2:89,-75,1741727775477,Unknown,35892,10.26.2.131
557,53:18:3d:ff:31:f6,-60,1741727775482,Unknown,35893,10.26.2.131
558,79:03:7c:09:8f:9c,-75,1741727775484,Unknown,35894,10.26.2.131
559,4e:44:92:b9:90:45,-74,1741727775494,Unknown,35895,10.26.2.131
560,c1:06:9c:02:4d:2d,-85,1741727775339,Unknown,35891,10.26.2.196
561,2d:33:0c:90:44:01,-86,1741727775032,Unknown,36071,10.26.2.133
562,53:18:3d:ff:31:f6,-68,1741727775352,Unknown,35892,10.26.2.196
563,40:bb:ce:a2:7b:fe,-78,1741727775579,3d0dc6dc,35896,10.26.2.131
564,53:df:41:06:3b:b4,-75,1741727775047,Unknown,36072,10.26.2.133
565,4e:44:92:b9:90:45,-65,1741727775354,Unknown,35893,10.26.2.196
566,4c:4f:28:51:aa:5c,-62,1741727775751,Unknown,36851,10.26.2.134
567,53:df:41:06:3b:b4,-63,1741727775758,Unknown,36852,10.26.2.134
568,63:ab:84:05:10:6f,-62,1741727775760,Unknown,36853,10.26.2.134
569,40:e0:82:56:b4:ca,-58,1741727775764,Unknown,36854,10.26.2.134
570,63:ab:84:05:10:6f,-66,1741727775048,Unknown,36073,10.26.2.133
571,4e:44:92:b9:90:45,-65,1741727775354,Unknown,35893,10.26.2.196
572,7d:ef:fe:22:87:51,-67,1741727775399,Unknown,35894,10.26.2.196
573,2a:bd:62:8e:84:bf,-86,1741727775410,Unknown,35895,10.26.2.196
574,4c:4f:28:51:aa:5c,-68,1741727775605,Unknown,35897,10.26.2.131
575,03:97:ab:dd:23:77,-84,1741727775431,Unknown,35896,10.26.2.196
576,63:ab:84:05:10:6f,-75,1741727775612,Unknown,35898,10.26.2.131
577,40:e0:82:56:b4:ca,-66,1741727775614,Unknown,35899,10.26.2.131
578,1b:19:99:1d:cc:f0,-92,1741727775116,Unknown,37333,10.26.2.166
579,80:c3:ba:12:24:67,-71,1741727775192,SW02,37334,10.26.2.166
580,6b:1e:4f:4d:fa:64,-84,1741727775694,Bose Flex 2 SoundLink,35900,10.26.2.131
581,c1:06:9c:02:4d:2d,-86,1741727775216,Unknown,37335,10.26.2.166
582,80:c3:ba:12:24:67,-71,1741727775192,SW02,37334,10.26.2.166
583,6b:1e:4f:4d:fa:64,-84,1741727775694,Bose Flex 2 SoundLink,35900,10.26.2.131
584,c1:06:9c:02:4d:2d,-86,1741727775216,Unknown,37335,10.26.2.166
585,49:cd:60:a6:b1:c5,-62,1741727775592,Unknown,35897,10.26.2.196
586,4c:4f:28:51:aa:5c,-67,1741727775292,Unknown,37336,10.26.2.166
587,20:93:ce:72:f9:52,-89,1741727775294,Unknown,37337,10.26.2.166
588,40:e0:82:56:b4:ca,-75,1741727775299,Unknown,37338,10.26.2.166
589,6b:39:48:3c:55:5b,-71,1741727775311,Unknown,37339,10.26.2.166
590,57:58:9d:76:05:c3,-62,1741727775593,Unknown,35898,10.26.2.196
591,53:df:41:06:3b:b4,-74,1741727775795,Unknown,35901,10.26.2.131
592,6b:39:48:3c:55:5b,-69,1741727775814,Unknown,35902,10.26.2.131
593,57:9a:5b:84:96:c1,-64,1741727775597,Unknown,35899,10.26.2.196
594,6e:b6:12:49:04:9c,-82,1741727775616,Unknown,35900,10.26.2.196
595,5b:c6:bf:32:be:cc,-65,1741727775316,Unknown,37340,10.26.2.166
596,40:e0:82:56:b4:ca,-62,1741727775660,Unknown,35901,10.26.2.196
597,6b:39:48:3c:55:5b,-67,1741727775672,Unknown,35902,10.26.2.196
598,7d:ef:fe:22:87:51,-70,1741727775318,Unknown,37341,10.26.2.166
599,57:58:9d:76:05:c3,-62,1741727775593,Unknown,35898,10.26.2.196
600,5b:c6:bf:32:be:cc,-56,1741727775817,Unknown,35903,10.26.2.131
601,7d:ef:fe:22:87:51,-59,1741727776062,Unknown,36855,10.26.2.134
602,7d:ef:fe:22:87:51,-65,1741727775893,Unknown,35904,10.26.2.131
603,65:cb:df:35:93:7a,-58,1741727776005,Unknown,36074,10.26.2.133
604,79:9b:16:0b:1e:30,-62,1741727776063,Unknown,36856,10.26.2.134
605,5a:e0:43:b4:79:2e,-64,1741727775908,Unknown,35905,10.26.2.131
606,1f:61:90:17:80:57,-86,1741727776015,Unknown,36075,10.26.2.133
607,77:bc:a9:66:ff:e2,-57,1741727775395,Unknown,37342,10.26.2.166
608,79:03:7c:09:8f:9c,-79,1741727776035,Unknown,36076,10.26.2.133
609,61:05:61:7a:46:0c,-74,1741727776038,Unknown,36077,10.26.2.133
610,58:bc:2f:43:e2:89,-69,1741727776041,Unknown,36078,10.26.2.133
611,80:c3:ba:12:24:13,-66,1741727776058,Unknown,36079,10.26.2.133
612,79:9b:16:0b:1e:30,-66,1741727775910,Unknown,35906,10.26.2.131
613,39:ed:c3:aa:06:c4,-85,1741727775913,Unknown,35907,10.26.2.131
614,63:ab:84:05:10:6f,-56,1741727776060,Unknown,36080,10.26.2.133
615,5a:e0:43:b4:79:2e,-66,1741727775410,Unknown,37343,10.26.2.166
616,28:62:7f:db:04:6c,-84,1741727775412,Unknown,37344,10.26.2.166
617,79:9b:16:0b:1e:30,-74,1741727775414,Unknown,37345,10.26.2.166
618,28:62:7f:db:04:6c,-92,1741727775769,Unknown,35903,10.26.2.196
619,80:c3:ba:12:24:67,-68,1741727776144,SW02,36857,10.26.2.134
620,28:62:7f:db:04:6c,-92,1741727775769,Unknown,35903,10.26.2.196
621,49:cd:60:a6:b1:c5,-58,1741727776156,Unknown,36858,10.26.2.134
622,49:cd:60:a6:b1:c5,-67,1741727776004,Unknown,35908,10.26.2.131
623,80:c3:ba:12:24:67,-59,1741727776171,Unknown,36081,10.26.2.133
624,57:9a:5b:84:96:c1,-56,1741727776015,Unknown,35909,10.26.2.131
625,3c:6d:66:07:48:84,-83,1741727775492,Unknown,37346,10.26.2.166
626,5b:c6:bf:32:be:cc,-59,1741727776158,Unknown,36859,10.26.2.134
627,65:cb:df:35:93:7a,-61,1741727776017,Unknown,35910,10.26.2.131
628,c1:06:9c:02:4d:2d,-82,1741727776173,Unknown,36082,10.26.2.133
629,57:9a:5b:84:96:c1,-57,1741727776160,Unknown,36860,10.26.2.134
630,49:cd:60:a6:b1:c5,-61,1741727776180,Unknown,36083,10.26.2.133
631,49:cd:60:a6:b1:c5,-70,1741727775499,Unknown,37347,10.26.2.166
632,65:cb:df:35:93:7a,-64,1741727776167,Unknown,36861,10.26.2.134
633,57:9a:5b:84:96:c1,-65,1741727775507,Unknown,37348,10.26.2.166
634,79:92:7e:cb:3f:eb,-56,1741727776171,Unknown,36862,10.26.2.134
635,7f:5c:7c:60:b2:fa,-82,1741727776174,Unknown,36863,10.26.2.134
636,5b:c6:bf:32:be:cc,-66,1741727776182,Unknown,36084,10.26.2.133
637,53:18:3d:ff:31:f6,-64,1741727776176,Unknown,36864,10.26.2.134
638,57:9a:5b:84:96:c1,-71,1741727776185,Unknown,36085,10.26.2.133
639,65:cb:df:35:93:7a,-68,1741727775516,Unknown,37349,10.26.2.166
640,79:92:7e:cb:3f:eb,-65,1741727775519,Unknown,37350,10.26.2.166
641,28:62:7f:db:04:6c,-86,1741727776186,Unknown,36086,10.26.2.133
642,79:92:7e:cb:3f:eb,-71,1741727776194,Unknown,36087,10.26.2.133
643,53:18:3d:ff:31:f6,-68,1741727775521,Unknown,37351,10.26.2.166
644,7f:5c:7c:60:b2:fa,-84,1741727776197,Unknown,36088,10.26.2.133
645,53:18:3d:ff:31:f6,-56,1741727776199,Unknown,36089,10.26.2.133
646,dd:a0:ff:02:10:1f,-68,1741727775526,Unknown,37352,10.26.2.166
647,dd:a0:ff:02:10:1f,-64,1741727776266,Unknown,36090,10.26.2.133
648,2d:33:0c:90:44:01,-89,1741727775977,Unknown,35904,10.26.2.196
649,2d:33:0c:90:44:01,-89,1741727775977,Unknown,35904,10.26.2.196
650,dd:a0:ff:02:10:1f,-64,1741727776266,Unknown,36090,10.26.2.133
651,3c:6d:66:07:12:00,-85,1741727775593,Unknown,37353,10.26.2.166
652,dd:a0:ff:02:10:1f,-57,1741727776245,Unknown,36865,10.26.2.134
653,6b:39:48:3c:55:5b,-68,1741727776268,Unknown,36091,10.26.2.133
654,4a:c7:8b:aa:9e:13,-70,1741727775623,Unknown,37354,10.26.2.166
655,3c:6d:66:07:12:00,-83,1741727776270,Unknown,36092,10.26.2.133
656,4c:13:81:7b:36:5e,-88,1741727776251,Unknown,36866,10.26.2.134
